DATE,DRAW,WINNING NUMBERS,winning_digit_1,winning_digit_2,winning_digit_3,winning_number_lag_1,winning_number_lag_2,winning_number_lag_3,winning_number_lag_4,winning_number_lag_5,winning_number_lag_6,winning_number_lag_7,winning_number_lag_8,winning_number_lag_9,winning_number_lag_10,winning_digit_1_lag_1,winning_digit_2_lag_1,winning_digit_3_lag_1,winning_digit_1_lag_2,winning_digit_2_lag_2,winning_digit_3_lag_2,winning_digit_1_lag_3,winning_digit_2_lag_3,winning_digit_3_lag_3,winning_digit_1_lag_4,winning_digit_2_lag_4,winning_digit_3_lag_4,winning_digit_1_lag_5,winning_digit_2_lag_5,winning_digit_3_lag_5,winning_digit_1_lag_6,winning_digit_2_lag_6,winning_digit_3_lag_6,winning_digit_1_lag_7,winning_digit_2_lag_7,winning_digit_3_lag_7,winning_digit_1_lag_8,winning_digit_2_lag_8,winning_digit_3_lag_8,winning_digit_1_lag_9,winning_digit_2_lag_9,winning_digit_3_lag_9,winning_digit_1_lag_10,winning_digit_2_lag_10,winning_digit_3_lag_10
1.5177024e+18,2.0,714.0,7.0,1.0,4.0,221.0,980.0,553.0,11.0,31.0,358.0,4.0,364.0,742.0,308.0,2.0,2.0,1.0,9.0,8.0,0.0,5.0,5.0,3.0,0.0,1.0,1.0,0.0,3.0,1.0,3.0,5.0,8.0,0.0,0.0,4.0,3.0,6.0,4.0,7.0,4.0,2.0,3.0,0.0,8.0
1.5177024e+18,1.0,556.0,5.0,5.0,6.0,714.0,221.0,980.0,553.0,11.0,31.0,358.0,4.0,364.0,742.0,7.0,1.0,4.0,2.0,2.0,1.0,9.0,8.0,0.0,5.0,5.0,3.0,0.0,1.0,1.0,0.0,3.0,1.0,3.0,5.0,8.0,0.0,0.0,4.0,3.0,6.0,4.0,7.0,4.0,2.0
1.5177024e+18,0.0,340.0,3.0,4.0,0.0,556.0,714.0,221.0,980.0,553.0,11.0,31.0,358.0,4.0,364.0,5.0,5.0,6.0,7.0,1.0,4.0,2.0,2.0,1.0,9.0,8.0,0.0,5.0,5.0,3.0,0.0,1.0,1.0,0.0,3.0,1.0,3.0,5.0,8.0,0.0,0.0,4.0,3.0,6.0,4.0
1.5177888e+18,2.0,563.0,5.0,6.0,3.0,340.0,556.0,714.0,221.0,980.0,553.0,11.0,31.0,358.0,4.0,3.0,4.0,0.0,5.0,5.0,6.0,7.0,1.0,4.0,2.0,2.0,1.0,9.0,8.0,0.0,5.0,5.0,3.0,0.0,1.0,1.0,0.0,3.0,1.0,3.0,5.0,8.0,0.0,0.0,4.0
1.5177888e+18,1.0,344.0,3.0,4.0,4.0,563.0,340.0,556.0,714.0,221.0,980.0,553.0,11.0,31.0,358.0,5.0,6.0,3.0,3.0,4.0,0.0,5.0,5.0,6.0,7.0,1.0,4.0,2.0,2.0,1.0,9.0,8.0,0.0,5.0,5.0,3.0,0.0,1.0,1.0,0.0,3.0,1.0,3.0,5.0,8.0
1.5177888e+18,0.0,588.0,5.0,8.0,8.0,344.0,563.0,340.0,556.0,714.0,221.0,980.0,553.0,11.0,31.0,3.0,4.0,4.0,5.0,6.0,3.0,3.0,4.0,0.0,5.0,5.0,6.0,7.0,1.0,4.0,2.0,2.0,1.0,9.0,8.0,0.0,5.0,5.0,3.0,0.0,1.0,1.0,0.0,3.0,1.0
1.5178752e+18,2.0,338.0,3.0,3.0,8.0,588.0,344.0,563.0,340.0,556.0,714.0,221.0,980.0,553.0,11.0,5.0,8.0,8.0,3.0,4.0,4.0,5.0,6.0,3.0,3.0,4.0,0.0,5.0,5.0,6.0,7.0,1.0,4.0,2.0,2.0,1.0,9.0,8.0,0.0,5.0,5.0,3.0,0.0,1.0,1.0
1.5178752e+18,1.0,223.0,2.0,2.0,3.0,338.0,588.0,344.0,563.0,340.0,556.0,714.0,221.0,980.0,553.0,3.0,3.0,8.0,5.0,8.0,8.0,3.0,4.0,4.0,5.0,6.0,3.0,3.0,4.0,0.0,5.0,5.0,6.0,7.0,1.0,4.0,2.0,2.0,1.0,9.0,8.0,0.0,5.0,5.0,3.0
1.5178752e+18,0.0,548.0,5.0,4.0,8.0,223.0,338.0,588.0,344.0,563.0,340.0,556.0,714.0,221.0,980.0,2.0,2.0,3.0,3.0,3.0,8.0,5.0,8.0,8.0,3.0,4.0,4.0,5.0,6.0,3.0,3.0,4.0,0.0,5.0,5.0,6.0,7.0,1.0,4.0,2.0,2.0,1.0,9.0,8.0,0.0
1.5179616e+18,2.0,537.0,5.0,3.0,7.0,548.0,223.0,338.0,588.0,344.0,563.0,340.0,556.0,714.0,221.0,5.0,4.0,8.0,2.0,2.0,3.0,3.0,3.0,8.0,5.0,8.0,8.0,3.0,4.0,4.0,5.0,6.0,3.0,3.0,4.0,0.0,5.0,5.0,6.0,7.0,1.0,4.0,2.0,2.0,1.0
1.5179616e+18,1.0,476.0,4.0,7.0,6.0,537.0,548.0,223.0,338.0,588.0,344.0,563.0,340.0,556.0,714.0,5.0,3.0,7.0,5.0,4.0,8.0,2.0,2.0,3.0,3.0,3.0,8.0,5.0,8.0,8.0,3.0,4.0,4.0,5.0,6.0,3.0,3.0,4.0,0.0,5.0,5.0,6.0,7.0,1.0,4.0
1.5179616e+18,0.0,229.0,2.0,2.0,9.0,476.0,537.0,548.0,223.0,338.0,588.0,344.0,563.0,340.0,556.0,4.0,7.0,6.0,5.0,3.0,7.0,5.0,4.0,8.0,2.0,2.0,3.0,3.0,3.0,8.0,5.0,8.0,8.0,3.0,4.0,4.0,5.0,6.0,3.0,3.0,4.0,0.0,5.0,5.0,6.0
1.518048e+18,2.0,62.0,0.0,6.0,2.0,229.0,476.0,537.0,548.0,223.0,338.0,588.0,344.0,563.0,340.0,2.0,2.0,9.0,4.0,7.0,6.0,5.0,3.0,7.0,5.0,4.0,8.0,2.0,2.0,3.0,3.0,3.0,8.0,5.0,8.0,8.0,3.0,4.0,4.0,5.0,6.0,3.0,3.0,4.0,0.0
1.518048e+18,1.0,696.0,6.0,9.0,6.0,62.0,229.0,476.0,537.0,548.0,223.0,338.0,588.0,344.0,563.0,0.0,6.0,2.0,2.0,2.0,9.0,4.0,7.0,6.0,5.0,3.0,7.0,5.0,4.0,8.0,2.0,2.0,3.0,3.0,3.0,8.0,5.0,8.0,8.0,3.0,4.0,4.0,5.0,6.0,3.0
1.518048e+18,0.0,215.0,2.0,1.0,5.0,696.0,62.0,229.0,476.0,537.0,548.0,223.0,338.0,588.0,344.0,6.0,9.0,6.0,0.0,6.0,2.0,2.0,2.0,9.0,4.0,7.0,6.0,5.0,3.0,7.0,5.0,4.0,8.0,2.0,2.0,3.0,3.0,3.0,8.0,5.0,8.0,8.0,3.0,4.0,4.0
1.5181344e+18,2.0,211.0,2.0,1.0,1.0,215.0,696.0,62.0,229.0,476.0,537.0,548.0,223.0,338.0,588.0,2.0,1.0,5.0,6.0,9.0,6.0,0.0,6.0,2.0,2.0,2.0,9.0,4.0,7.0,6.0,5.0,3.0,7.0,5.0,4.0,8.0,2.0,2.0,3.0,3.0,3.0,8.0,5.0,8.0,8.0
1.5181344e+18,1.0,360.0,3.0,6.0,0.0,211.0,215.0,696.0,62.0,229.0,476.0,537.0,548.0,223.0,338.0,2.0,1.0,1.0,2.0,1.0,5.0,6.0,9.0,6.0,0.0,6.0,2.0,2.0,2.0,9.0,4.0,7.0,6.0,5.0,3.0,7.0,5.0,4.0,8.0,2.0,2.0,3.0,3.0,3.0,8.0
1.5181344e+18,0.0,149.0,1.0,4.0,9.0,360.0,211.0,215.0,696.0,62.0,229.0,476.0,537.0,548.0,223.0,3.0,6.0,0.0,2.0,1.0,1.0,2.0,1.0,5.0,6.0,9.0,6.0,0.0,6.0,2.0,2.0,2.0,9.0,4.0,7.0,6.0,5.0,3.0,7.0,5.0,4.0,8.0,2.0,2.0,3.0
1.5182208e+18,2.0,191.0,1.0,9.0,1.0,149.0,360.0,211.0,215.0,696.0,62.0,229.0,476.0,537.0,548.0,1.0,4.0,9.0,3.0,6.0,0.0,2.0,1.0,1.0,2.0,1.0,5.0,6.0,9.0,6.0,0.0,6.0,2.0,2.0,2.0,9.0,4.0,7.0,6.0,5.0,3.0,7.0,5.0,4.0,8.0
1.5182208e+18,1.0,770.0,7.0,7.0,0.0,191.0,149.0,360.0,211.0,215.0,696.0,62.0,229.0,476.0,537.0,1.0,9.0,1.0,1.0,4.0,9.0,3.0,6.0,0.0,2.0,1.0,1.0,2.0,1.0,5.0,6.0,9.0,6.0,0.0,6.0,2.0,2.0,2.0,9.0,4.0,7.0,6.0,5.0,3.0,7.0
1.5182208e+18,0.0,25.0,0.0,2.0,5.0,770.0,191.0,149.0,360.0,211.0,215.0,696.0,62.0,229.0,476.0,7.0,7.0,0.0,1.0,9.0,1.0,1.0,4.0,9.0,3.0,6.0,0.0,2.0,1.0,1.0,2.0,1.0,5.0,6.0,9.0,6.0,0.0,6.0,2.0,2.0,2.0,9.0,4.0,7.0,6.0
1.5183072e+18,2.0,670.0,6.0,7.0,0.0,25.0,770.0,191.0,149.0,360.0,211.0,215.0,696.0,62.0,229.0,0.0,2.0,5.0,7.0,7.0,0.0,1.0,9.0,1.0,1.0,4.0,9.0,3.0,6.0,0.0,2.0,1.0,1.0,2.0,1.0,5.0,6.0,9.0,6.0,0.0,6.0,2.0,2.0,2.0,9.0
1.5183072e+18,1.0,427.0,4.0,2.0,7.0,670.0,25.0,770.0,191.0,149.0,360.0,211.0,215.0,696.0,62.0,6.0,7.0,0.0,0.0,2.0,5.0,7.0,7.0,0.0,1.0,9.0,1.0,1.0,4.0,9.0,3.0,6.0,0.0,2.0,1.0,1.0,2.0,1.0,5.0,6.0,9.0,6.0,0.0,6.0,2.0
1.5183072e+18,0.0,494.0,4.0,9.0,4.0,427.0,670.0,25.0,770.0,191.0,149.0,360.0,211.0,215.0,696.0,4.0,2.0,7.0,6.0,7.0,0.0,0.0,2.0,5.0,7.0,7.0,0.0,1.0,9.0,1.0,1.0,4.0,9.0,3.0,6.0,0.0,2.0,1.0,1.0,2.0,1.0,5.0,6.0,9.0,6.0
1.5183936e+18,2.0,348.0,3.0,4.0,8.0,494.0,427.0,670.0,25.0,770.0,191.0,149.0,360.0,211.0,215.0,4.0,9.0,4.0,4.0,2.0,7.0,6.0,7.0,0.0,0.0,2.0,5.0,7.0,7.0,0.0,1.0,9.0,1.0,1.0,4.0,9.0,3.0,6.0,0.0,2.0,1.0,1.0,2.0,1.0,5.0
1.5183936e+18,1.0,972.0,9.0,7.0,2.0,348.0,494.0,427.0,670.0,25.0,770.0,191.0,149.0,360.0,211.0,3.0,4.0,8.0,4.0,9.0,4.0,4.0,2.0,7.0,6.0,7.0,0.0,0.0,2.0,5.0,7.0,7.0,0.0,1.0,9.0,1.0,1.0,4.0,9.0,3.0,6.0,0.0,2.0,1.0,1.0
1.5183936e+18,0.0,429.0,4.0,2.0,9.0,972.0,348.0,494.0,427.0,670.0,25.0,770.0,191.0,149.0,360.0,9.0,7.0,2.0,3.0,4.0,8.0,4.0,9.0,4.0,4.0,2.0,7.0,6.0,7.0,0.0,0.0,2.0,5.0,7.0,7.0,0.0,1.0,9.0,1.0,1.0,4.0,9.0,3.0,6.0,0.0
1.51848e+18,2.0,670.0,6.0,7.0,0.0,429.0,972.0,348.0,494.0,427.0,670.0,25.0,770.0,191.0,149.0,4.0,2.0,9.0,9.0,7.0,2.0,3.0,4.0,8.0,4.0,9.0,4.0,4.0,2.0,7.0,6.0,7.0,0.0,0.0,2.0,5.0,7.0,7.0,0.0,1.0,9.0,1.0,1.0,4.0,9.0
1.51848e+18,1.0,924.0,9.0,2.0,4.0,670.0,429.0,972.0,348.0,494.0,427.0,670.0,25.0,770.0,191.0,6.0,7.0,0.0,4.0,2.0,9.0,9.0,7.0,2.0,3.0,4.0,8.0,4.0,9.0,4.0,4.0,2.0,7.0,6.0,7.0,0.0,0.0,2.0,5.0,7.0,7.0,0.0,1.0,9.0,1.0
1.51848e+18,0.0,57.0,0.0,5.0,7.0,924.0,670.0,429.0,972.0,348.0,494.0,427.0,670.0,25.0,770.0,9.0,2.0,4.0,6.0,7.0,0.0,4.0,2.0,9.0,9.0,7.0,2.0,3.0,4.0,8.0,4.0,9.0,4.0,4.0,2.0,7.0,6.0,7.0,0.0,0.0,2.0,5.0,7.0,7.0,0.0
1.5185664e+18,2.0,871.0,8.0,7.0,1.0,57.0,924.0,670.0,429.0,972.0,348.0,494.0,427.0,670.0,25.0,0.0,5.0,7.0,9.0,2.0,4.0,6.0,7.0,0.0,4.0,2.0,9.0,9.0,7.0,2.0,3.0,4.0,8.0,4.0,9.0,4.0,4.0,2.0,7.0,6.0,7.0,0.0,0.0,2.0,5.0
1.5185664e+18,1.0,382.0,3.0,8.0,2.0,871.0,57.0,924.0,670.0,429.0,972.0,348.0,494.0,427.0,670.0,8.0,7.0,1.0,0.0,5.0,7.0,9.0,2.0,4.0,6.0,7.0,0.0,4.0,2.0,9.0,9.0,7.0,2.0,3.0,4.0,8.0,4.0,9.0,4.0,4.0,2.0,7.0,6.0,7.0,0.0
1.5185664e+18,0.0,511.0,5.0,1.0,1.0,382.0,871.0,57.0,924.0,670.0,429.0,972.0,348.0,494.0,427.0,3.0,8.0,2.0,8.0,7.0,1.0,0.0,5.0,7.0,9.0,2.0,4.0,6.0,7.0,0.0,4.0,2.0,9.0,9.0,7.0,2.0,3.0,4.0,8.0,4.0,9.0,4.0,4.0,2.0,7.0
1.5186528e+18,2.0,69.0,0.0,6.0,9.0,511.0,382.0,871.0,57.0,924.0,670.0,429.0,972.0,348.0,494.0,5.0,1.0,1.0,3.0,8.0,2.0,8.0,7.0,1.0,0.0,5.0,7.0,9.0,2.0,4.0,6.0,7.0,0.0,4.0,2.0,9.0,9.0,7.0,2.0,3.0,4.0,8.0,4.0,9.0,4.0
1.5186528e+18,1.0,499.0,4.0,9.0,9.0,69.0,511.0,382.0,871.0,57.0,924.0,670.0,429.0,972.0,348.0,0.0,6.0,9.0,5.0,1.0,1.0,3.0,8.0,2.0,8.0,7.0,1.0,0.0,5.0,7.0,9.0,2.0,4.0,6.0,7.0,0.0,4.0,2.0,9.0,9.0,7.0,2.0,3.0,4.0,8.0
1.5186528e+18,0.0,574.0,5.0,7.0,4.0,499.0,69.0,511.0,382.0,871.0,57.0,924.0,670.0,429.0,972.0,4.0,9.0,9.0,0.0,6.0,9.0,5.0,1.0,1.0,3.0,8.0,2.0,8.0,7.0,1.0,0.0,5.0,7.0,9.0,2.0,4.0,6.0,7.0,0.0,4.0,2.0,9.0,9.0,7.0,2.0
1.5187392e+18,2.0,591.0,5.0,9.0,1.0,574.0,499.0,69.0,511.0,382.0,871.0,57.0,924.0,670.0,429.0,5.0,7.0,4.0,4.0,9.0,9.0,0.0,6.0,9.0,5.0,1.0,1.0,3.0,8.0,2.0,8.0,7.0,1.0,0.0,5.0,7.0,9.0,2.0,4.0,6.0,7.0,0.0,4.0,2.0,9.0
1.5187392e+18,1.0,204.0,2.0,0.0,4.0,591.0,574.0,499.0,69.0,511.0,382.0,871.0,57.0,924.0,670.0,5.0,9.0,1.0,5.0,7.0,4.0,4.0,9.0,9.0,0.0,6.0,9.0,5.0,1.0,1.0,3.0,8.0,2.0,8.0,7.0,1.0,0.0,5.0,7.0,9.0,2.0,4.0,6.0,7.0,0.0
1.5187392e+18,0.0,275.0,2.0,7.0,5.0,204.0,591.0,574.0,499.0,69.0,511.0,382.0,871.0,57.0,924.0,2.0,0.0,4.0,5.0,9.0,1.0,5.0,7.0,4.0,4.0,9.0,9.0,0.0,6.0,9.0,5.0,1.0,1.0,3.0,8.0,2.0,8.0,7.0,1.0,0.0,5.0,7.0,9.0,2.0,4.0
1.5188256e+18,2.0,549.0,5.0,4.0,9.0,275.0,204.0,591.0,574.0,499.0,69.0,511.0,382.0,871.0,57.0,2.0,7.0,5.0,2.0,0.0,4.0,5.0,9.0,1.0,5.0,7.0,4.0,4.0,9.0,9.0,0.0,6.0,9.0,5.0,1.0,1.0,3.0,8.0,2.0,8.0,7.0,1.0,0.0,5.0,7.0
1.5188256e+18,1.0,659.0,6.0,5.0,9.0,549.0,275.0,204.0,591.0,574.0,499.0,69.0,511.0,382.0,871.0,5.0,4.0,9.0,2.0,7.0,5.0,2.0,0.0,4.0,5.0,9.0,1.0,5.0,7.0,4.0,4.0,9.0,9.0,0.0,6.0,9.0,5.0,1.0,1.0,3.0,8.0,2.0,8.0,7.0,1.0
1.5188256e+18,0.0,896.0,8.0,9.0,6.0,659.0,549.0,275.0,204.0,591.0,574.0,499.0,69.0,511.0,382.0,6.0,5.0,9.0,5.0,4.0,9.0,2.0,7.0,5.0,2.0,0.0,4.0,5.0,9.0,1.0,5.0,7.0,4.0,4.0,9.0,9.0,0.0,6.0,9.0,5.0,1.0,1.0,3.0,8.0,2.0
1.518912e+18,2.0,709.0,7.0,0.0,9.0,896.0,659.0,549.0,275.0,204.0,591.0,574.0,499.0,69.0,511.0,8.0,9.0,6.0,6.0,5.0,9.0,5.0,4.0,9.0,2.0,7.0,5.0,2.0,0.0,4.0,5.0,9.0,1.0,5.0,7.0,4.0,4.0,9.0,9.0,0.0,6.0,9.0,5.0,1.0,1.0
1.518912e+18,1.0,863.0,8.0,6.0,3.0,709.0,896.0,659.0,549.0,275.0,204.0,591.0,574.0,499.0,69.0,7.0,0.0,9.0,8.0,9.0,6.0,6.0,5.0,9.0,5.0,4.0,9.0,2.0,7.0,5.0,2.0,0.0,4.0,5.0,9.0,1.0,5.0,7.0,4.0,4.0,9.0,9.0,0.0,6.0,9.0
1.518912e+18,0.0,411.0,4.0,1.0,1.0,863.0,709.0,896.0,659.0,549.0,275.0,204.0,591.0,574.0,499.0,8.0,6.0,3.0,7.0,0.0,9.0,8.0,9.0,6.0,6.0,5.0,9.0,5.0,4.0,9.0,2.0,7.0,5.0,2.0,0.0,4.0,5.0,9.0,1.0,5.0,7.0,4.0,4.0,9.0,9.0
1.5189984e+18,2.0,892.0,8.0,9.0,2.0,411.0,863.0,709.0,896.0,659.0,549.0,275.0,204.0,591.0,574.0,4.0,1.0,1.0,8.0,6.0,3.0,7.0,0.0,9.0,8.0,9.0,6.0,6.0,5.0,9.0,5.0,4.0,9.0,2.0,7.0,5.0,2.0,0.0,4.0,5.0,9.0,1.0,5.0,7.0,4.0
1.5189984e+18,1.0,42.0,0.0,4.0,2.0,892.0,411.0,863.0,709.0,896.0,659.0,549.0,275.0,204.0,591.0,8.0,9.0,2.0,4.0,1.0,1.0,8.0,6.0,3.0,7.0,0.0,9.0,8.0,9.0,6.0,6.0,5.0,9.0,5.0,4.0,9.0,2.0,7.0,5.0,2.0,0.0,4.0,5.0,9.0,1.0
1.5189984e+18,0.0,483.0,4.0,8.0,3.0,42.0,892.0,411.0,863.0,709.0,896.0,659.0,549.0,275.0,204.0,0.0,4.0,2.0,8.0,9.0,2.0,4.0,1.0,1.0,8.0,6.0,3.0,7.0,0.0,9.0,8.0,9.0,6.0,6.0,5.0,9.0,5.0,4.0,9.0,2.0,7.0,5.0,2.0,0.0,4.0
1.5190848e+18,2.0,503.0,5.0,0.0,3.0,483.0,42.0,892.0,411.0,863.0,709.0,896.0,659.0,549.0,275.0,4.0,8.0,3.0,0.0,4.0,2.0,8.0,9.0,2.0,4.0,1.0,1.0,8.0,6.0,3.0,7.0,0.0,9.0,8.0,9.0,6.0,6.0,5.0,9.0,5.0,4.0,9.0,2.0,7.0,5.0
1.5190848e+18,1.0,154.0,1.0,5.0,4.0,503.0,483.0,42.0,892.0,411.0,863.0,709.0,896.0,659.0,549.0,5.0,0.0,3.0,4.0,8.0,3.0,0.0,4.0,2.0,8.0,9.0,2.0,4.0,1.0,1.0,8.0,6.0,3.0,7.0,0.0,9.0,8.0,9.0,6.0,6.0,5.0,9.0,5.0,4.0,9.0
1.5190848e+18,0.0,936.0,9.0,3.0,6.0,154.0,503.0,483.0,42.0,892.0,411.0,863.0,709.0,896.0,659.0,1.0,5.0,4.0,5.0,0.0,3.0,4.0,8.0,3.0,0.0,4.0,2.0,8.0,9.0,2.0,4.0,1.0,1.0,8.0,6.0,3.0,7.0,0.0,9.0,8.0,9.0,6.0,6.0,5.0,9.0
1.5191712e+18,2.0,540.0,5.0,4.0,0.0,936.0,154.0,503.0,483.0,42.0,892.0,411.0,863.0,709.0,896.0,9.0,3.0,6.0,1.0,5.0,4.0,5.0,0.0,3.0,4.0,8.0,3.0,0.0,4.0,2.0,8.0,9.0,2.0,4.0,1.0,1.0,8.0,6.0,3.0,7.0,0.0,9.0,8.0,9.0,6.0
1.5191712e+18,1.0,592.0,5.0,9.0,2.0,540.0,936.0,154.0,503.0,483.0,42.0,892.0,411.0,863.0,709.0,5.0,4.0,0.0,9.0,3.0,6.0,1.0,5.0,4.0,5.0,0.0,3.0,4.0,8.0,3.0,0.0,4.0,2.0,8.0,9.0,2.0,4.0,1.0,1.0,8.0,6.0,3.0,7.0,0.0,9.0
1.5191712e+18,0.0,727.0,7.0,2.0,7.0,592.0,540.0,936.0,154.0,503.0,483.0,42.0,892.0,411.0,863.0,5.0,9.0,2.0,5.0,4.0,0.0,9.0,3.0,6.0,1.0,5.0,4.0,5.0,0.0,3.0,4.0,8.0,3.0,0.0,4.0,2.0,8.0,9.0,2.0,4.0,1.0,1.0,8.0,6.0,3.0
1.5192576e+18,2.0,780.0,7.0,8.0,0.0,727.0,592.0,540.0,936.0,154.0,503.0,483.0,42.0,892.0,411.0,7.0,2.0,7.0,5.0,9.0,2.0,5.0,4.0,0.0,9.0,3.0,6.0,1.0,5.0,4.0,5.0,0.0,3.0,4.0,8.0,3.0,0.0,4.0,2.0,8.0,9.0,2.0,4.0,1.0,1.0
1.5192576e+18,1.0,831.0,8.0,3.0,1.0,780.0,727.0,592.0,540.0,936.0,154.0,503.0,483.0,42.0,892.0,7.0,8.0,0.0,7.0,2.0,7.0,5.0,9.0,2.0,5.0,4.0,0.0,9.0,3.0,6.0,1.0,5.0,4.0,5.0,0.0,3.0,4.0,8.0,3.0,0.0,4.0,2.0,8.0,9.0,2.0
1.5192576e+18,0.0,667.0,6.0,6.0,7.0,831.0,780.0,727.0,592.0,540.0,936.0,154.0,503.0,483.0,42.0,8.0,3.0,1.0,7.0,8.0,0.0,7.0,2.0,7.0,5.0,9.0,2.0,5.0,4.0,0.0,9.0,3.0,6.0,1.0,5.0,4.0,5.0,0.0,3.0,4.0,8.0,3.0,0.0,4.0,2.0
1.519344e+18,2.0,829.0,8.0,2.0,9.0,667.0,831.0,780.0,727.0,592.0,540.0,936.0,154.0,503.0,483.0,6.0,6.0,7.0,8.0,3.0,1.0,7.0,8.0,0.0,7.0,2.0,7.0,5.0,9.0,2.0,5.0,4.0,0.0,9.0,3.0,6.0,1.0,5.0,4.0,5.0,0.0,3.0,4.0,8.0,3.0
1.519344e+18,1.0,575.0,5.0,7.0,5.0,829.0,667.0,831.0,780.0,727.0,592.0,540.0,936.0,154.0,503.0,8.0,2.0,9.0,6.0,6.0,7.0,8.0,3.0,1.0,7.0,8.0,0.0,7.0,2.0,7.0,5.0,9.0,2.0,5.0,4.0,0.0,9.0,3.0,6.0,1.0,5.0,4.0,5.0,0.0,3.0
1.519344e+18,0.0,462.0,4.0,6.0,2.0,575.0,829.0,667.0,831.0,780.0,727.0,592.0,540.0,936.0,154.0,5.0,7.0,5.0,8.0,2.0,9.0,6.0,6.0,7.0,8.0,3.0,1.0,7.0,8.0,0.0,7.0,2.0,7.0,5.0,9.0,2.0,5.0,4.0,0.0,9.0,3.0,6.0,1.0,5.0,4.0
1.5194304e+18,2.0,741.0,7.0,4.0,1.0,462.0,575.0,829.0,667.0,831.0,780.0,727.0,592.0,540.0,936.0,4.0,6.0,2.0,5.0,7.0,5.0,8.0,2.0,9.0,6.0,6.0,7.0,8.0,3.0,1.0,7.0,8.0,0.0,7.0,2.0,7.0,5.0,9.0,2.0,5.0,4.0,0.0,9.0,3.0,6.0
1.5194304e+18,1.0,403.0,4.0,0.0,3.0,741.0,462.0,575.0,829.0,667.0,831.0,780.0,727.0,592.0,540.0,7.0,4.0,1.0,4.0,6.0,2.0,5.0,7.0,5.0,8.0,2.0,9.0,6.0,6.0,7.0,8.0,3.0,1.0,7.0,8.0,0.0,7.0,2.0,7.0,5.0,9.0,2.0,5.0,4.0,0.0
1.5194304e+18,0.0,599.0,5.0,9.0,9.0,403.0,741.0,462.0,575.0,829.0,667.0,831.0,780.0,727.0,592.0,4.0,0.0,3.0,7.0,4.0,1.0,4.0,6.0,2.0,5.0,7.0,5.0,8.0,2.0,9.0,6.0,6.0,7.0,8.0,3.0,1.0,7.0,8.0,0.0,7.0,2.0,7.0,5.0,9.0,2.0
1.5195168e+18,2.0,171.0,1.0,7.0,1.0,599.0,403.0,741.0,462.0,575.0,829.0,667.0,831.0,780.0,727.0,5.0,9.0,9.0,4.0,0.0,3.0,7.0,4.0,1.0,4.0,6.0,2.0,5.0,7.0,5.0,8.0,2.0,9.0,6.0,6.0,7.0,8.0,3.0,1.0,7.0,8.0,0.0,7.0,2.0,7.0
1.5195168e+18,1.0,318.0,3.0,1.0,8.0,171.0,599.0,403.0,741.0,462.0,575.0,829.0,667.0,831.0,780.0,1.0,7.0,1.0,5.0,9.0,9.0,4.0,0.0,3.0,7.0,4.0,1.0,4.0,6.0,2.0,5.0,7.0,5.0,8.0,2.0,9.0,6.0,6.0,7.0,8.0,3.0,1.0,7.0,8.0,0.0
1.5195168e+18,0.0,494.0,4.0,9.0,4.0,318.0,171.0,599.0,403.0,741.0,462.0,575.0,829.0,667.0,831.0,3.0,1.0,8.0,1.0,7.0,1.0,5.0,9.0,9.0,4.0,0.0,3.0,7.0,4.0,1.0,4.0,6.0,2.0,5.0,7.0,5.0,8.0,2.0,9.0,6.0,6.0,7.0,8.0,3.0,1.0
1.5196032e+18,2.0,444.0,4.0,4.0,4.0,494.0,318.0,171.0,599.0,403.0,741.0,462.0,575.0,829.0,667.0,4.0,9.0,4.0,3.0,1.0,8.0,1.0,7.0,1.0,5.0,9.0,9.0,4.0,0.0,3.0,7.0,4.0,1.0,4.0,6.0,2.0,5.0,7.0,5.0,8.0,2.0,9.0,6.0,6.0,7.0
1.5196032e+18,1.0,468.0,4.0,6.0,8.0,444.0,494.0,318.0,171.0,599.0,403.0,741.0,462.0,575.0,829.0,4.0,4.0,4.0,4.0,9.0,4.0,3.0,1.0,8.0,1.0,7.0,1.0,5.0,9.0,9.0,4.0,0.0,3.0,7.0,4.0,1.0,4.0,6.0,2.0,5.0,7.0,5.0,8.0,2.0,9.0
1.5196032e+18,0.0,47.0,0.0,4.0,7.0,468.0,444.0,494.0,318.0,171.0,599.0,403.0,741.0,462.0,575.0,4.0,6.0,8.0,4.0,4.0,4.0,4.0,9.0,4.0,3.0,1.0,8.0,1.0,7.0,1.0,5.0,9.0,9.0,4.0,0.0,3.0,7.0,4.0,1.0,4.0,6.0,2.0,5.0,7.0,5.0
1.5196896e+18,2.0,797.0,7.0,9.0,7.0,47.0,468.0,444.0,494.0,318.0,171.0,599.0,403.0,741.0,462.0,0.0,4.0,7.0,4.0,6.0,8.0,4.0,4.0,4.0,4.0,9.0,4.0,3.0,1.0,8.0,1.0,7.0,1.0,5.0,9.0,9.0,4.0,0.0,3.0,7.0,4.0,1.0,4.0,6.0,2.0
1.5196896e+18,1.0,168.0,1.0,6.0,8.0,797.0,47.0,468.0,444.0,494.0,318.0,171.0,599.0,403.0,741.0,7.0,9.0,7.0,0.0,4.0,7.0,4.0,6.0,8.0,4.0,4.0,4.0,4.0,9.0,4.0,3.0,1.0,8.0,1.0,7.0,1.0,5.0,9.0,9.0,4.0,0.0,3.0,7.0,4.0,1.0
